date,precip,cloud cover,solar radiation,humidity,pressure,UV index,temp min,temp max,solar energy,PV output
2021-12-01,4.774,58.8,31.9,82.7,1002.8,2.0,2.7,10.2,2.8,0.866
2021-12-02,0.814,48.7,26.8,79.2,1014.3,2.0,-0.9,5.7,2.3,1.104
2021-12-03,7.51,87.7,19.4,96.8,1004.6,1.0,2.0,10.0,1.6,0.334
2021-12-04,2.584,46.6,24.3,83.1,1001.4,2.0,4.0,6.9,2.1,0.817
2021-12-05,0.677,57.3,34.4,78.6,1011.1,3.0,2.5,6.7,2.9,1.051
2021-12-06,3.995,64.9,17.3,88.6,1011.2,1.0,0.9,8.4,1.4,0.431
2021-12-07,9.58,64.2,12.6,83.7,994.7,1.0,1.8,8.4,1.1,0.247
2021-12-08,1.273,63.5,22.6,73.2,993.3,2.0,5.2,6.7,2.0,0.635
2021-12-09,3.174,73.6,22.6,84.5,999.9,1.0,3.9,9.6,1.8,0.525
2021-12-10,2.09,48.6,24.3,77.1,1003.7,2.0,3.9,7.0,2.2,0.86
2021-12-11,1.002,92.7,19.5,92.5,1015.8,1.0,3.9,10.8,1.7,0.157
2021-12-12,0.895,89.6,18.5,92.4,1019.2,1.0,10.5,11.7,1.6,0.64
2021-12-13,0.952,86.9,24.8,94.5,1022.0,2.0,9.8,10.6,2.2,0.548
2021-12-14,0.187,90.5,14.7,95.0,1026.8,1.0,9.9,11.2,1.2,0.547
2021-12-15,0.104,97.4,11.4,92.0,1031.2,1.0,8.9,11.1,1.0,0.8130000000000001
2021-12-16,0.0,99.0,16.4,85.6,1037.7,1.0,7.7,10.4,1.3,0.33
2021-12-17,0.0,92.1,14.4,84.3,1039.3,1.0,5.7,8.3,1.1,0.635
2021-12-18,0.024,77.0,12.2,94.4,1037.5,1.0,3.4,7.3,1.0,0.73
2021-12-19,0.134,91.4,12.7,98.0,1033.8,1.0,3.0,6.7,1.0,0.332
2021-12-20,0.12,99.8,10.5,92.9,1027.8,1.0,2.5,5.5,0.8,0.308
2021-12-21,0.024,98.9,16.7,82.6,1023.6,1.0,3.4,5.5,1.3,0.98
2021-12-22,0.153,71.1,18.0,90.1,1016.2,1.0,1.8,7.2,1.6,0.188
2021-12-23,1.125,85.4,16.3,97.1,1007.3,1.0,7.3,11.0,1.3,0.337
2021-12-24,4.345,75.4,10.5,98.3,1002.4,1.0,6.4,10.0,1.0,0.27
2021-12-25,21.979,82.0,8.9,98.8,999.8,1.0,6.5,9.6,0.8,0.203
2021-12-26,4.779,67.9,34.5,97.6,999.3,2.0,6.0,10.2,2.9,0.6960000000000001
2021-12-27,5.787,78.8,18.1,97.3,988.7,1.0,7.5,11.3,1.5,0.3429999999999999
2021-12-28,4.914,81.1,12.6,90.4,995.0,1.0,7.7,9.6,1.0,0.442
2021-12-29,9.989,89.6,15.9,96.3,1004.4,1.0,7.7,13.1,1.3,0.524
2021-12-30,3.228,94.8,17.3,94.7,1012.3,1.0,11.9,13.0,1.5,0.455
2021-12-31,3.699,89.4,17.1,94.4,1016.1,1.0,11.5,13.6,1.3,0.778
